order_item_id,order_id,product_sku,quantity,unit_price_credits
OI-0004932,ORD-102008,EMERG-KIT-DELUXE,4,748.67
OI-0004933,ORD-102008,MULTI-SENSOR-PRO,7,4886.09
OI-0004934,ORD-102009,OXY-GEN-5000,3,2565.85
OI-0004935,ORD-102009,ION-DRIVE-MK3,7,48766.05
OI-0004936,ORD-102010,QUANTUM-PROC-Q5,4,12492.14
OI-0004937,ORD-102011,THERMO-REG-3000,6,1531.30
OI-0004938,ORD-102012,LASER-DRILL-IND,3,38043.75
OI-0004939,ORD-102012,H2O-REC-PRO,5,3492.88
OI-0004940,ORD-102013,EMERG-KIT-DELUXE,4,662.51
OI-0004941,ORD-102013,SELDON-CRYO-ICE,5,43.42
OI-0004942,ORD-102014,VR-ENTERTAIN-SYS,1,931.29
OI-0004943,ORD-102014,SOLAR-LIGHT-LED,7,190.89
OI-0004944,ORD-102014,SELDON-CRYO-ICE,1,46.25
OI-0004945,ORD-102015,VR-ENTERTAIN-SYS,2,938.86
OI-0004946,ORD-102016,NAV-COMP-ELITE,2,8787.58
OI-0004947,ORD-102016,RATION-PACK-30,7,452.26
OI-0004948,ORD-102016,RATION-PACK-30,7,429.27
OI-0004949,ORD-102017,AIR-SCRUB-X,3,1720.86
OI-0004950,ORD-102017,EVA-SUIT-MK7,3,26465.37
OI-0004951,ORD-102017,RAD-SHIELD-VEST,7,892.88
OI-0004952,ORD-102017,VR-ENTERTAIN-SYS,7,957.59
OI-0004953,ORD-102017,EVA-SUIT-MK7,2,27957.57
OI-0004954,ORD-102018,OXY-GEN-5000,4,2446.16
OI-0004955,ORD-102019,RATION-PACK-30,2,445.13
OI-0004956,ORD-102019,MULTI-SENSOR-PRO,3,4911.75
OI-0004957,ORD-102020,RATION-PACK-30,4,422.75
OI-0004958,ORD-102020,THERMO-REG-3000,5,1473.81
OI-0004959,ORD-102020,VR-ENTERTAIN-SYS,4,910.70
OI-0004960,ORD-102021,LASER-DRILL-IND,2,34245.64
OI-0004961,ORD-102021,ZERO-G-BALL-SET,6,130.78
OI-0004962,ORD-102022,HYDRO-KIT-START,6,329.72
OI-0004963,ORD-102022,ION-DRIVE-MK3,1,42002.76
OI-0004964,ORD-102023,QUANTUM-PROC-Q5,5,12766.45
OI-0004965,ORD-102023,ZERO-G-BALL-SET,2,111.13
OI-0004966,ORD-102023,THERMO-REG-3000,4,1605.48
OI-0004967,ORD-102024,ION-DRIVE-MK3,5,45422.09
OI-0004968,ORD-102025,OXY-GEN-5000,4,2555.80
OI-0004969,ORD-102026,AIR-SCRUB-X,7,1857.17
OI-0004970,ORD-102026,H2O-REC-PRO,7,3272.23
OI-0004971,ORD-102026,HULL-PLATE-TI,1,1178.49
OI-0004972,ORD-102026,OXY-GEN-5000,1,2732.22
OI-0004973,ORD-102026,MULTI-SENSOR-PRO,5,4923.15
OI-0004974,ORD-102027,ZERO-G-BED,5,2276.70
OI-0004975,ORD-102028,LASER-DRILL-IND,1,36415.87
OI-0004976,ORD-102028,AIR-SCRUB-X,4,1792.54
OI-0004977,ORD-102028,AIR-SCRUB-X,8,1887.64
OI-0004978,ORD-102028,MULTI-SENSOR-PRO,3,4156.26
OI-0004979,ORD-102029,NAV-COMP-ELITE,7,7850.68
OI-0004980,ORD-102029,THERMO-REG-3000,5,1443.06
OI-0004981,ORD-102029,QUANTUM-PROC-Q5,6,12556.00
OI-0004982,ORD-102029,NAV-COMP-ELITE,5,9341.26
OI-0004983,ORD-102029,RAD-SHIELD-VEST,4,803.44
OI-0004984,ORD-102030,ION-DRIVE-MK3,5,47494.43
OI-0004985,ORD-102030,VR-ENTERTAIN-SYS,1,1038.19
OI-0004986,ORD-102031,SELDON-CRYO-ICE,8,48.21
OI-0004987,ORD-102031,QUANTUM-PROC-Q5,2,11233.32
OI-0004988,ORD-102031,SELDON-CRYO-ICE,4,44.73
OI-0004989,ORD-102031,ZERO-G-BALL-SET,2,125.44
OI-0004990,ORD-102032,EMERG-KIT-DELUXE,6,717.60
OI-0004991,ORD-102033,VR-ENTERTAIN-SYS,6,965.97
OI-0004992,ORD-102034,ZERO-G-BALL-SET,5,122.86
OI-0004993,ORD-102034,NAV-COMP-ELITE,1,8596.75
OI-0004994,ORD-102035,THERMO-REG-3000,2,1528.28
OI-0004995,ORD-102036,HYDRO-KIT-START,4,336.99
OI-0004996,ORD-102036,EMERG-KIT-DELUXE,2,626.74
OI-0004997,ORD-102036,ZERO-G-BALL-SET,5,126.68
OI-0004998,ORD-102037,ZERO-G-BALL-SET,8,111.87
OI-0004999,ORD-102037,H2O-REC-PRO,4,3367.26
OI-0005000,ORD-102037,RATION-PACK-30,6,427.11
OI-0005001,ORD-102038,HULL-PLATE-TI,3,1164.12
OI-0005002,ORD-102038,H2O-REC-PRO,7,3423.65
OI-0005003,ORD-102039,ZERO-G-BALL-SET,5,122.79
OI-0005004,ORD-102039,SELDON-CRYO-ICE,1,41.42
OI-0005005,ORD-102040,THERMO-REG-3000,6,1674.52
OI-0005006,ORD-102040,SELDON-CRYO-ICE,7,47.25
OI-0005007,ORD-102041,THERMO-REG-3000,3,1432.56
OI-0005008,ORD-102041,EMERG-KIT-DELUXE,1,727.60
OI-0005009,ORD-102042,ION-DRIVE-MK3,2,45323.94
OI-0005010,ORD-102042,HULL-PLATE-TI,7,1140.58
OI-0005011,ORD-102042,EVA-SUIT-MK7,8,26763.11
OI-0005012,ORD-102042,OXY-GEN-5000,8,2392.51
OI-0005013,ORD-102042,QUANTUM-PROC-Q5,2,13328.22
OI-0005014,ORD-102043,LASER-DRILL-IND,7,33991.90
OI-0005015,ORD-102043,SELDON-CRYO-ICE,6,42.67
OI-0005016,ORD-102044,SELDON-CRYO-ICE,8,50.30
OI-0005017,ORD-102044,THERMO-REG-3000,6,1612.48
OI-0005018,ORD-102044,SELDON-CRYO-ICE,4,47.87
OI-0005019,ORD-102045,HYDRO-KIT-START,5,348.79
OI-0005020,ORD-102046,OXY-GEN-5000,6,2467.91
OI-0005021,ORD-102046,LASER-DRILL-IND,3,37372.90
OI-0005022,ORD-102046,RAD-SHIELD-VEST,8,786.00
OI-0005023,ORD-102046,HYDRO-KIT-START,7,297.80
OI-0005024,ORD-102047,ZERO-G-BED,1,2399.78
OI-0005025,ORD-102048,LASER-DRILL-IND,5,35693.72
OI-0005026,ORD-102048,H2O-REC-PRO,6,3350.40
OI-0005027,ORD-102048,HYDRO-KIT-START,1,300.49
OI-0005028,ORD-102048,HYDRO-KIT-START,8,346.53
OI-0005029,ORD-102049,SELDON-CRYO-ICE,3,43.29
OI-0005030,ORD-102050,RAD-SHIELD-VEST,1,864.92
OI-0005031,ORD-102050,RATION-PACK-30,6,494.78
OI-0005032,ORD-102051,NAV-COMP-ELITE,7,9299.13
OI-0005033,ORD-102051,QUANTUM-PROC-Q5,6,12952.78
OI-0005034,ORD-102052,EVA-SUIT-MK7,2,26137.99
OI-0005035,ORD-102052,RAD-SHIELD-VEST,5,889.46
OI-0005036,ORD-102053,H2O-REC-PRO,5,3142.12
OI-0005037,ORD-102053,THERMO-REG-3000,8,1415.02
OI-0005038,ORD-102054,QUANTUM-PROC-Q5,6,12720.63
OI-0005039,ORD-102054,EVA-SUIT-MK7,4,29633.03
OI-0005040,ORD-102055,SELDON-CRYO-ICE,6,44.49
OI-0005041,ORD-102056,NAV-COMP-ELITE,2,9139.58
OI-0005042,ORD-102057,VR-ENTERTAIN-SYS,6,946.56
OI-0005043,ORD-102057,HYDRO-KIT-START,5,297.75
OI-0005044,ORD-102058,HYDRO-KIT-START,5,308.23
OI-0005045,ORD-102058,QUANTUM-PROC-Q5,3,12252.69
OI-0005046,ORD-102059,H2O-REC-PRO,2,3407.48
OI-0005047,ORD-102060,LASER-DRILL-IND,4,37724.54
OI-0005048,ORD-102060,H2O-REC-PRO,6,3412.78
OI-0005049,ORD-102060,SOLAR-LIGHT-LED,6,167.10
OI-0005050,ORD-102061,AIR-SCRUB-X,2,1981.97
OI-0005051,ORD-102061,OXY-GEN-5000,1,2697.38
OI-0005052,ORD-102061,ION-DRIVE-MK3,1,46239.92
OI-0005053,ORD-102061,THERMO-REG-3000,8,1501.17
OI-0005054,ORD-102062,THERMO-REG-3000,8,1557.07
OI-0005055,ORD-102063,COMM-ARRAY-LR,4,6623.86
OI-0005056,ORD-102064,MULTI-SENSOR-PRO,4,4800.49
OI-0005057,ORD-102064,RAD-SHIELD-VEST,5,809.95
OI-0005058,ORD-102064,THERMO-REG-3000,1,1404.61
OI-0005059,ORD-102065,ZERO-G-BED,3,2326.30
OI-0005060,ORD-102066,MULTI-SENSOR-PRO,1,4382.78
OI-0005061,ORD-102066,EMERG-KIT-DELUXE,1,679.66
OI-0005062,ORD-102067,QUANTUM-PROC-Q5,3,12161.00
OI-0005063,ORD-102067,HULL-PLATE-TI,4,1262.09
OI-0005064,ORD-102068,THERMO-REG-3000,2,1395.14
OI-0005065,ORD-102068,LASER-DRILL-IND,7,36833.97
OI-0005066,ORD-102069,MULTI-SENSOR-PRO,1,4325.03
OI-0005067,ORD-102069,SOLAR-LIGHT-LED,3,174.16
OI-0005068,ORD-102069,EVA-SUIT-MK7,3,31250.03
OI-0005069,ORD-102069,COMM-ARRAY-LR,7,7163.87
OI-0005070,ORD-102070,ION-DRIVE-MK3,7,45766.97
OI-0005071,ORD-102071,QUANTUM-PROC-Q5,3,12870.62
OI-0005072,ORD-102071,HYDRO-KIT-START,3,353.54
OI-0005073,ORD-102072,ZERO-G-BED,4,2215.84
OI-0005074,ORD-102072,OXY-GEN-5000,8,2592.65
OI-0005075,ORD-102072,NAV-COMP-ELITE,4,9515.04
OI-0005076,ORD-102072,QUANTUM-PROC-Q5,1,12273.06
OI-0005077,ORD-102073,SOLAR-LIGHT-LED,7,179.37
OI-0005078,ORD-102073,EMERG-KIT-DELUXE,1,699.32
OI-0005079,ORD-102073,OXY-GEN-5000,8,2594.42
OI-0005080,ORD-102073,SOLAR-LIGHT-LED,6,174.19
OI-0005081,ORD-102074,HULL-PLATE-TI,8,1296.41
OI-0005082,ORD-102075,COMM-ARRAY-LR,6,6609.64
OI-0005083,ORD-102075,RAD-SHIELD-VEST,7,908.04
OI-0005084,ORD-102076,LASER-DRILL-IND,6,36482.03
OI-0005085,ORD-102076,RATION-PACK-30,7,496.82
OI-0005086,ORD-102076,EMERG-KIT-DELUXE,1,705.78
OI-0005087,ORD-102077,RAD-SHIELD-VEST,6,884.39
OI-0005088,ORD-102078,THERMO-REG-3000,4,1613.19
OI-0005089,ORD-102078,ION-DRIVE-MK3,8,43682.42
OI-0005090,ORD-102078,RATION-PACK-30,2,477.42
OI-0005091,ORD-102079,ZERO-G-BALL-SET,7,120.63
OI-0005092,ORD-102080,EVA-SUIT-MK7,3,26842.53
OI-0005093,ORD-102080,ZERO-G-BALL-SET,2,124.39
OI-0005094,ORD-102080,AIR-SCRUB-X,5,2006.42
OI-0005095,ORD-102081,MULTI-SENSOR-PRO,2,5012.95
OI-0005096,ORD-102081,EVA-SUIT-MK7,7,29393.31
OI-0005097,ORD-102081,ZERO-G-BED,6,2296.82
OI-0005098,ORD-102081,ZERO-G-BALL-SET,2,133.00
OI-0005099,ORD-102082,QUANTUM-PROC-Q5,4,12120.75
OI-0005100,ORD-102082,OXY-GEN-5000,5,2398.55
OI-0005101,ORD-102082,COMM-ARRAY-LR,3,6659.59
OI-0005102,ORD-102083,HYDRO-KIT-START,2,346.25
OI-0005103,ORD-102083,ZERO-G-BALL-SET,8,115.00
OI-0005104,ORD-102083,EMERG-KIT-DELUXE,2,716.47
OI-0005105,ORD-102084,HULL-PLATE-TI,6,1107.54
OI-0005106,ORD-102084,NAV-COMP-ELITE,4,8106.10
OI-0005107,ORD-102085,SELDON-CRYO-ICE,2,49.44
OI-0005108,ORD-102086,NAV-COMP-ELITE,4,9412.54
OI-0005109,ORD-102086,SELDON-CRYO-ICE,3,44.31
OI-0005110,ORD-102086,RATION-PACK-30,8,486.07
OI-0005111,ORD-102086,VR-ENTERTAIN-SYS,3,1004.97
OI-0005112,ORD-102087,RATION-PACK-30,2,452.45
OI-0005113,ORD-102087,ION-DRIVE-MK3,6,49872.88
OI-0005114,ORD-102088,THERMO-REG-3000,2,1509.32
OI-0005115,ORD-102088,SOLAR-LIGHT-LED,1,177.07
OI-0005116,ORD-102088,HULL-PLATE-TI,4,1212.64
OI-0005117,ORD-102089,AIR-SCRUB-X,3,1694.89
OI-0005118,ORD-102089,EMERG-KIT-DELUXE,5,742.05
OI-0005119,ORD-102089,THERMO-REG-3000,8,1422.13
OI-0005120,ORD-102089,LASER-DRILL-IND,7,35324.13
OI-0005121,ORD-102089,HYDRO-KIT-START,1,311.86
OI-0005122,ORD-102090,COMM-ARRAY-LR,8,7567.82
OI-0005123,ORD-102090,OXY-GEN-5000,2,2603.77
OI-0005124,ORD-102091,COMM-ARRAY-LR,1,6564.30
OI-0005125,ORD-102091,EVA-SUIT-MK7,3,30494.22
OI-0005126,ORD-102091,RAD-SHIELD-VEST,6,829.83
OI-0005127,ORD-102091,EVA-SUIT-MK7,7,30343.74
OI-0005128,ORD-102092,EMERG-KIT-DELUXE,3,651.42
OI-0005129,ORD-102093,EVA-SUIT-MK7,7,27144.51
OI-0005130,ORD-102093,ZERO-G-BED,7,2333.59
OI-0005131,ORD-102094,RATION-PACK-30,7,447.38
OI-0005132,ORD-102095,HYDRO-KIT-START,5,328.84
OI-0005133,ORD-102095,HULL-PLATE-TI,1,1249.62
OI-0005134,ORD-102096,COMM-ARRAY-LR,3,7494.52
OI-0005135,ORD-102096,ZERO-G-BED,5,2160.41
OI-0005136,ORD-102096,H2O-REC-PRO,7,3240.07
OI-0005137,ORD-102097,NAV-COMP-ELITE,6,8247.53
OI-0005138,ORD-102097,EVA-SUIT-MK7,7,27890.01
OI-0005139,ORD-102097,HULL-PLATE-TI,1,1335.53
OI-0005140,ORD-102098,HULL-PLATE-TI,5,1332.15
OI-0005141,ORD-102098,SOLAR-LIGHT-LED,2,178.65
OI-0005142,ORD-102099,OXY-GEN-5000,3,2592.57
OI-0005143,ORD-102099,ZERO-G-BED,1,2052.17
OI-0005144,ORD-102099,AIR-SCRUB-X,5,1814.83
OI-0005145,ORD-102100,MULTI-SENSOR-PRO,3,4356.57
OI-0005146,ORD-102100,EMERG-KIT-DELUXE,4,720.01
OI-0005147,ORD-102100,OXY-GEN-5000,5,2606.60
OI-0005148,ORD-102100,RAD-SHIELD-VEST,6,863.62
OI-0005149,ORD-102100,QUANTUM-PROC-Q5,6,11944.18
OI-0005150,ORD-102101,QUANTUM-PROC-Q5,4,12940.76
OI-0005151,ORD-102102,COMM-ARRAY-LR,5,7350.18
OI-0005152,ORD-102102,H2O-REC-PRO,4,3178.33
OI-0005153,ORD-102103,NAV-COMP-ELITE,4,8304.00
OI-0005154,ORD-102103,SELDON-CRYO-ICE,4,49.82
OI-0005155,ORD-102103,SELDON-CRYO-ICE,1,50.01
OI-0005156,ORD-102104,ZERO-G-BALL-SET,3,133.48
OI-0005157,ORD-102104,AIR-SCRUB-X,7,1822.07
OI-0005158,ORD-102104,SELDON-CRYO-ICE,2,47.48
OI-0005159,ORD-102105,ZERO-G-BED,8,2291.59
OI-0005160,ORD-102105,MULTI-SENSOR-PRO,4,4844.10
OI-0005161,ORD-102105,SOLAR-LIGHT-LED,5,175.34
OI-0005162,ORD-102106,ION-DRIVE-MK3,4,45919.79
OI-0005163,ORD-102107,ZERO-G-BED,8,2084.91
OI-0005164,ORD-102107,THERMO-REG-3000,4,1564.46
OI-0005165,ORD-102107,HULL-PLATE-TI,2,1109.89
OI-0005166,ORD-102108,LASER-DRILL-IND,3,33848.29
OI-0005167,ORD-102108,VR-ENTERTAIN-SYS,6,978.09
OI-0005168,ORD-102109,EVA-SUIT-MK7,5,26078.88
OI-0005169,ORD-102110,SELDON-CRYO-ICE,4,46.57
OI-0005170,ORD-102110,OXY-GEN-5000,4,2387.97
OI-0005171,ORD-102110,COMM-ARRAY-LR,2,7239.42
OI-0005172,ORD-102111,H2O-REC-PRO,1,3260.08
OI-0005173,ORD-102112,ION-DRIVE-MK3,8,43971.04
OI-0005174,ORD-102113,MULTI-SENSOR-PRO,1,4665.12
OI-0005175,ORD-102113,ZERO-G-BALL-SET,5,131.40
OI-0005176,ORD-102113,AIR-SCRUB-X,5,1835.44
OI-0005177,ORD-102114,SOLAR-LIGHT-LED,7,186.61
OI-0005178,ORD-102114,MULTI-SENSOR-PRO,8,4577.49
OI-0005179,ORD-102114,OXY-GEN-5000,6,2358.81
OI-0005180,ORD-102114,SOLAR-LIGHT-LED,6,199.48
OI-0005181,ORD-102114,H2O-REC-PRO,7,3240.93
OI-0005182,ORD-102115,ION-DRIVE-MK3,7,43761.06
OI-0005183,ORD-102115,LASER-DRILL-IND,8,36521.31
OI-0005184,ORD-102116,H2O-REC-PRO,5,3009.41
OI-0005185,ORD-102116,HYDRO-KIT-START,8,315.54
OI-0005186,ORD-102117,HYDRO-KIT-START,8,318.59
OI-0005187,ORD-102117,MULTI-SENSOR-PRO,2,4938.18
OI-0005188,ORD-102117,QUANTUM-PROC-Q5,8,11672.53
OI-0005189,ORD-102117,RAD-SHIELD-VEST,2,835.57
OI-0005190,ORD-102118,QUANTUM-PROC-Q5,2,12079.82
OI-0005191,ORD-102118,ZERO-G-BED,4,2439.35
OI-0005192,ORD-102119,MULTI-SENSOR-PRO,2,4256.77
OI-0005193,ORD-102119,OXY-GEN-5000,1,2332.87
OI-0005194,ORD-102119,AIR-SCRUB-X,8,1896.25
OI-0005195,ORD-102120,NAV-COMP-ELITE,7,9266.04
OI-0005196,ORD-102120,ZERO-G-BALL-SET,2,132.70
OI-0005197,ORD-102121,SELDON-CRYO-ICE,2,46.97
OI-0005198,ORD-102121,EVA-SUIT-MK7,5,26104.94
OI-0005199,ORD-102121,ZERO-G-BED,8,2185.49
OI-0005200,ORD-102122,QUANTUM-PROC-Q5,3,11080.07
OI-0005201,ORD-102123,QUANTUM-PROC-Q5,2,11843.03
OI-0005202,ORD-102123,RATION-PACK-30,1,465.64
OI-0005203,ORD-102123,EVA-SUIT-MK7,6,30435.52
OI-0005204,ORD-102124,NAV-COMP-ELITE,6,9207.67
OI-0005205,ORD-102125,HYDRO-KIT-START,3,321.01
OI-0005206,ORD-102125,RATION-PACK-30,6,448.98
OI-0005207,ORD-102125,COMM-ARRAY-LR,1,6847.55
OI-0005208,ORD-102126,COMM-ARRAY-LR,6,7606.06
OI-0005209,ORD-102126,THERMO-REG-3000,2,1480.30
OI-0005210,ORD-102126,RAD-SHIELD-VEST,4,901.66
OI-0005211,ORD-102127,RAD-SHIELD-VEST,6,878.41
OI-0005212,ORD-102128,AIR-SCRUB-X,2,1915.51
OI-0005213,ORD-102128,HULL-PLATE-TI,8,1250.43
OI-0005214,ORD-102128,ION-DRIVE-MK3,4,43218.33
OI-0005215,ORD-102129,RATION-PACK-30,3,458.07
OI-0005216,ORD-102129,RAD-SHIELD-VEST,7,822.80
OI-0005217,ORD-102129,EMERG-KIT-DELUXE,8,728.89
OI-0005218,ORD-102129,LASER-DRILL-IND,1,38091.76
OI-0005219,ORD-102130,MULTI-SENSOR-PRO,2,4683.35
OI-0005220,ORD-102131,LASER-DRILL-IND,1,32304.02
OI-0005221,ORD-102131,SELDON-CRYO-ICE,3,46.00
OI-0005222,ORD-102132,RATION-PACK-30,4,458.50
OI-0005223,ORD-102132,COMM-ARRAY-LR,4,6606.12
OI-0005224,ORD-102132,HULL-PLATE-TI,1,1305.51
OI-0005225,ORD-102132,RAD-SHIELD-VEST,3,838.46
OI-0005226,ORD-102133,EMERG-KIT-DELUXE,3,728.97
OI-0005227,ORD-102134,SELDON-CRYO-ICE,1,45.15
OI-0005228,ORD-102134,H2O-REC-PRO,3,3548.81
OI-0005229,ORD-102135,NAV-COMP-ELITE,7,8079.02
OI-0005230,ORD-102135,ZERO-G-BALL-SET,3,113.19
OI-0005231,ORD-102136,ZERO-G-BALL-SET,6,111.05
OI-0005232,ORD-102136,HYDRO-KIT-START,2,348.28
OI-0005233,ORD-102136,EMERG-KIT-DELUXE,5,694.79
OI-0005234,ORD-102136,ZERO-G-BALL-SET,5,118.94
OI-0005235,ORD-102137,HYDRO-KIT-START,2,323.06
OI-0005236,ORD-102137,ZERO-G-BED,7,2125.61
OI-0005237,ORD-102138,ION-DRIVE-MK3,6,42611.67
OI-0005238,ORD-102138,EMERG-KIT-DELUXE,7,666.13
OI-0005239,ORD-102138,MULTI-SENSOR-PRO,1,4936.30
OI-0005240,ORD-102139,RAD-SHIELD-VEST,6,826.31
OI-0005241,ORD-102139,HULL-PLATE-TI,4,1221.04
OI-0005242,ORD-102139,RAD-SHIELD-VEST,3,909.23
OI-0005243,ORD-102140,QUANTUM-PROC-Q5,8,11369.87
OI-0005244,ORD-102141,LASER-DRILL-IND,8,38766.04
OI-0005245,ORD-102142,SELDON-CRYO-ICE,8,44.69
OI-0005246,ORD-102143,EMERG-KIT-DELUXE,2,697.38
OI-0005247,ORD-102143,RATION-PACK-30,5,430.32
OI-0005248,ORD-102144,QUANTUM-PROC-Q5,4,11490.21
OI-0005249,ORD-102145,SELDON-CRYO-ICE,1,49.19
OI-0005250,ORD-102146,ION-DRIVE-MK3,5,43690.43
OI-0005251,ORD-102146,EMERG-KIT-DELUXE,4,739.71
OI-0005252,ORD-102147,QUANTUM-PROC-Q5,2,12405.36
OI-0005253,ORD-102148,ZERO-G-BED,3,2383.09
OI-0005254,ORD-102148,VR-ENTERTAIN-SYS,4,890.20
OI-0005255,ORD-102148,ZERO-G-BALL-SET,8,122.23
OI-0005256,ORD-102148,ZERO-G-BALL-SET,6,112.96
OI-0005257,ORD-102149,THERMO-REG-3000,3,1481.85
OI-0005258,ORD-102150,HULL-PLATE-TI,5,1309.83
OI-0005259,ORD-102150,EVA-SUIT-MK7,2,29932.49
OI-0005260,ORD-102150,VR-ENTERTAIN-SYS,5,1026.37
OI-0005261,ORD-102150,ZERO-G-BED,2,2404.94
OI-0005262,ORD-102150,HULL-PLATE-TI,1,1326.21
OI-0005263,ORD-102151,NAV-COMP-ELITE,2,7909.62
OI-0005264,ORD-102151,THERMO-REG-3000,3,1449.74
OI-0005265,ORD-102151,OXY-GEN-5000,6,2318.53
OI-0005266,ORD-102152,AIR-SCRUB-X,7,1872.69
OI-0005267,ORD-102153,SOLAR-LIGHT-LED,8,196.81
OI-0005268,ORD-102154,ION-DRIVE-MK3,3,44048.21
OI-0005269,ORD-102154,ION-DRIVE-MK3,1,44640.20
OI-0005270,ORD-102155,EMERG-KIT-DELUXE,8,749.70
OI-0005271,ORD-102155,HULL-PLATE-TI,2,1130.05
OI-0005272,ORD-102156,ION-DRIVE-MK3,5,41443.48
OI-0005273,ORD-102157,ZERO-G-BED,6,2457.86
OI-0005274,ORD-102157,SELDON-CRYO-ICE,4,45.24
OI-0005275,ORD-102158,SELDON-CRYO-ICE,1,47.98
OI-0005276,ORD-102158,QUANTUM-PROC-Q5,4,11963.02
OI-0005277,ORD-102158,ION-DRIVE-MK3,8,44339.55
OI-0005278,ORD-102158,EMERG-KIT-DELUXE,5,705.19
OI-0005279,ORD-102159,SELDON-CRYO-ICE,7,49.57
OI-0005280,ORD-102159,RAD-SHIELD-VEST,3,911.70
OI-0005281,ORD-102160,ION-DRIVE-MK3,5,45114.55
OI-0005282,ORD-102160,AIR-SCRUB-X,3,1823.10
OI-0005283,ORD-102160,ION-DRIVE-MK3,4,45351.94
OI-0005284,ORD-102160,RATION-PACK-30,1,492.93
OI-0005285,ORD-102161,H2O-REC-PRO,4,3184.81
OI-0005286,ORD-102161,HULL-PLATE-TI,1,1119.62
OI-0005287,ORD-102161,QUANTUM-PROC-Q5,7,11696.62
OI-0005288,ORD-102161,RATION-PACK-30,8,428.19
OI-0005289,ORD-102162,EMERG-KIT-DELUXE,5,631.01
OI-0005290,ORD-102162,AIR-SCRUB-X,8,1683.94
OI-0005291,ORD-102162,NAV-COMP-ELITE,1,9095.72
OI-0005292,ORD-102163,RAD-SHIELD-VEST,4,947.09
OI-0005293,ORD-102163,RATION-PACK-30,7,486.18
OI-0005294,ORD-102163,HYDRO-KIT-START,8,316.48
OI-0005295,ORD-102164,EMERG-KIT-DELUXE,4,643.59
OI-0005296,ORD-102165,MULTI-SENSOR-PRO,4,4869.70
OI-0005297,ORD-102166,H2O-REC-PRO,6,3005.31
OI-0005298,ORD-102166,H2O-REC-PRO,2,3534.53
OI-0005299,ORD-102166,AIR-SCRUB-X,2,1920.22
OI-0005300,ORD-102166,ZERO-G-BALL-SET,4,129.35
OI-0005301,ORD-102166,ZERO-G-BALL-SET,2,110.52
OI-0005302,ORD-102167,ZERO-G-BED,2,2273.66
OI-0005303,ORD-102167,COMM-ARRAY-LR,3,7496.46
OI-0005304,ORD-102167,ZERO-G-BALL-SET,6,122.56
OI-0005305,ORD-102168,COMM-ARRAY-LR,3,7481.43
OI-0005306,ORD-102168,AIR-SCRUB-X,3,1985.74
OI-0005307,ORD-102168,COMM-ARRAY-LR,1,6706.62
OI-0005308,ORD-102168,EVA-SUIT-MK7,6,29219.06
OI-0005309,ORD-102168,MULTI-SENSOR-PRO,1,5024.59
OI-0005310,ORD-102169,NAV-COMP-ELITE,3,7824.05
OI-0005311,ORD-102170,COMM-ARRAY-LR,5,6960.57
OI-0005312,ORD-102170,ION-DRIVE-MK3,3,45992.52
OI-0005313,ORD-102170,RAD-SHIELD-VEST,1,866.83
OI-0005314,ORD-102170,NAV-COMP-ELITE,1,7894.62
OI-0005315,ORD-102171,LASER-DRILL-IND,7,38818.31
OI-0005316,ORD-102171,QUANTUM-PROC-Q5,2,13216.62
OI-0005317,ORD-102171,SELDON-CRYO-ICE,1,43.71
OI-0005318,ORD-102171,RAD-SHIELD-VEST,2,949.28
OI-0005319,ORD-102171,QUANTUM-PROC-Q5,6,13115.79
OI-0005320,ORD-102172,ZERO-G-BALL-SET,4,125.65
OI-0005321,ORD-102172,ION-DRIVE-MK3,8,48327.78
OI-0005322,ORD-102173,QUANTUM-PROC-Q5,6,12547.23
OI-0005323,ORD-102173,SELDON-CRYO-ICE,1,43.10
OI-0005324,ORD-102174,VR-ENTERTAIN-SYS,3,1060.82
OI-0005325,ORD-102174,NAV-COMP-ELITE,3,9486.37
OI-0005326,ORD-102175,RAD-SHIELD-VEST,6,833.56
OI-0005327,ORD-102175,SELDON-CRYO-ICE,3,47.38
OI-0005328,ORD-102175,HULL-PLATE-TI,1,1131.13
OI-0005329,ORD-102175,HULL-PLATE-TI,8,1257.32
OI-0005330,ORD-102176,QUANTUM-PROC-Q5,2,11316.48
OI-0005331,ORD-102177,THERMO-REG-3000,6,1391.72
OI-0005332,ORD-102177,AIR-SCRUB-X,7,1728.72
OI-0005333,ORD-102178,H2O-REC-PRO,1,3356.46
OI-0005334,ORD-102178,COMM-ARRAY-LR,5,6556.51
OI-0005335,ORD-102178,H2O-REC-PRO,3,3238.04
OI-0005336,ORD-102178,HULL-PLATE-TI,3,1284.00
OI-0005337,ORD-102179,THERMO-REG-3000,8,1505.15
OI-0005338,ORD-102180,ION-DRIVE-MK3,7,47890.86
OI-0005339,ORD-102181,RATION-PACK-30,5,498.64
OI-0005340,ORD-102181,EMERG-KIT-DELUXE,4,738.99
OI-0005341,ORD-102181,EMERG-KIT-DELUXE,2,681.77
OI-0005342,ORD-102182,HYDRO-KIT-START,8,345.67
OI-0005343,ORD-102182,ION-DRIVE-MK3,5,44403.57
OI-0005344,ORD-102182,LASER-DRILL-IND,8,38587.46
OI-0005345,ORD-102182,VR-ENTERTAIN-SYS,3,909.56
OI-0005346,ORD-102183,RAD-SHIELD-VEST,8,871.55
OI-0005347,ORD-102184,MULTI-SENSOR-PRO,4,4973.75
